Sample	BioSample	BioProject	MLST2	Amikacin call	Amikacin MIC	Gentamicin call	Gentamicin MIC	Tobramycin call	Tobramycin MIC	Ampicillin call	Ampicillin MIC	Amoxicillin-clavulanate call	Amoxicillin-clavulanate MIC	Piperacillin-tazobactam call	Piperacillin-tazobactam MIC	Cafazolin call	Cafazolin MIC	Cefepime call	Cefepime MIC	Ceftazidime call	Ceftazidime MIC	Ceftriaxone call	Ceftriaxone MIC	Ertapenem call	Ertapenem MIC	Imipenem call	Imipenem MIC	Meropenem call	Meropenem MIC	Aztreonam call	Aztreonam MIC	Ciprofloxacin call	Ciprofloxacin MIC	Levofloxacin call	Levofloxacin MIC	Trimethoprim-sulfamethoxazole call	Trimethoprim-sulfamethoxazole MIC	Tetracycline call	Tetracycline MIC
749209	SAMN26304782	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
749355	SAMN26308718	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
749687	SAMN26304994	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
749725	SAMN26309041	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	8/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	0.5	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
749813	SAMN26308719	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
750003	SAMN26308555	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
750079	SAMN26304744	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
750133	SAMN26309042	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
750465	SAMN26304487	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	8/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
750587	SAMN26304618	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
750675	SAMN26309044	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	8/4	S	8/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
758013	SAMN26304781	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
758231	SAMN26304746	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	1	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
758765	SAMN26305094	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
758845	SAMN26308751	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
759155	SAMN26308720	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
767095	SAMN26304543	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
767141	SAMN26304343	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	1	S	²1	S	²0.5/9.5	S	²2
767511	SAMN26304878	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	8/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
767587	SAMN26308752	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
767617	SAMN26304792	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
767739	SAMN26308721	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
767843	SAMN26308722	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	1	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
768305	SAMN26308607	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
772039	SAMN26309046	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
772101	SAMN26305112	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
772127	SAMN26308723	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
772265	SAMN26308724	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
772571	SAMN26304996	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
772765	SAMN26305113	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
781239	SAMN26304747	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
781473	SAMN26304793	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
781503	SAMN26308727	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
781949	SAMN26304750	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
781957	SAMN26304982	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
782023	SAMN26309049	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
782081	SAMN26304427	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
782153	SAMN26305114	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
793503	SAMN26309050	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
793553	SAMN26304488	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	0.5	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
793739	SAMN26308728	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
793843	SAMN26308729	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
793973	SAMN26308730	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
794629	SAMN26308753	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	8/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
805044	SAMN26308612	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
805560	SAMN26309054	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
805704	SAMN26304882	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
805834	SAMN26309055	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	8/4	S	8/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
806178	SAMN26305274	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
806476	SAMN26304719	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
821988	SAMN26304748	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
822310	SAMN26304749	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
822490	SAMN26304751	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	8/4	S	8/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
822546	SAMN26308615	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
822570	SAMN26304514	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
822684	SAMN26309014	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
822730	SAMN26305095	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
822908	SAMN26309064	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
837732	SAMN26309065	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
837820	SAMN26308616	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
837968	SAMN26304459	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
837976	SAMN26309015	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
838228	SAMN26304429	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
838374	SAMN26308733	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
838526	SAMN26304345	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	8/4	S	8/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	0.5	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
838550	SAMN26308754	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
838778	SAMN26308603	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
838816	SAMN26304335	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
838912	SAMN26309066	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
838962	SAMN26309067	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
838970	SAMN26308734	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	0.5	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
838996	SAMN26308735	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
839070	SAMN26308736	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
839168	SAMN26308737	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
839222	SAMN26304925	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	8/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
839248	SAMN26308604	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
710223	SAMN26309169	PRJNA809394	80	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
749007	SAMN26305005	PRJNA809394	80	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
750691	SAMN26305043	PRJNA809394	80	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
758521	SAMN26309170	PRJNA809394	80	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
781965	SAMN26304437	PRJNA809394	80	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
806370	SAMN26304653	PRJNA809394	80	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
710177	SAMN26309417	PRJNA809394	83	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	0.5	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
750351	SAMN26304578	PRJNA809394	83	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	0.5	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
759041	SAMN26305128	PRJNA809394	83	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
781915	SAMN26305129	PRJNA809394	83	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
782195	SAMN26308899	PRJNA809394	83	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
822642	SAMN26305277	PRJNA809394	83	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
697454	SAMN26304671	PRJNA809394	88	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
710119	SAMN26309376	PRJNA809394	88	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
758353	SAMN26304921	PRJNA809394	93	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
697526	SAMN26308576	PRJNA809394	95	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
697728	SAMN26308638	PRJNA809394	95	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
697736	SAMN26305051	PRJNA809394	95	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
697858	SAMN26308578	PRJNA809394	95	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
698062	SAMN26304328	PRJNA809394	95	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
698070	SAMN26305218	PRJNA809394	95	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
698088	SAMN26305219	PRJNA809394	95	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
698134	SAMN26305221	PRJNA809394	95	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
698176	SAMN26305222	PRJNA809394	95	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
698504	SAMN26304394	PRJNA809394	95	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
698512	SAMN26304395	PRJNA809394	95	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
698596	SAMN26308639	PRJNA809394	95	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
698714	SAMN26305223	PRJNA809394	95	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
698722	SAMN26304974	PRJNA809394	95	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
